video_id,comment,clean_comment,sentiment_score,sentiment_label,complaint_score,severity_score,svd_1,svd_2
2tEMdnVNApY,Stolen amber lamps,stolen amber lamp,0.0,0,0,0.0,0.023127334484477565,-0.02029637532747168
2tEMdnVNApY,bet you a hundred it was a black,bet hundred black,-0.16666666666666666,-1,0,0.16666666666666666,0.04891527781315542,0.003172991500262063
2tEMdnVNApY,Not dragged. Carried :D,dragged carried,1.0,1,0,-1.0,0.0,0.0
2tEMdnVNApY,"It's a toddelin’town, you know…🙄🙄🎶",toddelintown know,0.0,0,0,0.0,0.10060164334997652,-0.021005176392133767
2tEMdnVNApY,They won’t identify the suspect because he is not white,wont identify suspect white,0.0,0,0,0.0,0.032251119568425385,-0.010078601922484307
2tEMdnVNApY,Yet crime is not a problem in Chicago,yet crime problem chicago,0.0,0,0,0.0,0.1683984591993572,0.31833375542360487
2tEMdnVNApY,Only in Chicago,chicago,0.0,0,0,0.0,0.3505561284725283,0.8358968060868721
2tEMdnVNApY,Damn. A monkeys uncle,damn monkey uncle,0.0,0,0,0.0,0.02463926859995277,0.006403014351381177
2tEMdnVNApY,Its Chicago the bad guy will be out of jail by noon Saturday,chicago bad guy jail noon saturday,-0.3999999999999999,-1,1,2.4,0.22358468828680633,0.32465165310712346
2tEMdnVNApY,"What a creep, to steal a vehicle that's used to save lives. The thief's identity should have immediately been released, because he's obviously guilty! Quit protecting criminals! ❤️🙏🇺🇸",creep steal vehicle used save life thief identity immediately released obviously guilty quit protecting criminal,-0.78125,-1,0,0.78125,0.05821181238230634,-0.0032786240456745648
2tEMdnVNApY,"They should use armed Drones with Hell fires to Control this City , with AI ROBOTS  , WHO CAN USE THE UNDERGROUND  ,  System already in place !",use armed drone hell fire control city ai robot use underground system already place,0.0,0,0,0.0,0.09384867124686541,0.030143522380969536
2tEMdnVNApY,Criminal should be identified.,criminal identified,-0.4,-1,0,0.4,0.02678986460592764,0.01079911030811231
2tEMdnVNApY,Have a safe weekend everyone ❤,safe weekend everyone,0.5,1,0,-0.5,0.055302619667773084,0.01484921125845266
2tEMdnVNApY,Send in the national guard!!,send national guard,0.0,0,0,0.0,0.012988868063569803,0.005282716133766822
2tEMdnVNApY,What is criminals identity?,criminal identity,0.0,0,0,0.0,0.02678986460592764,0.01079911030811231
2tEMdnVNApY,Arrest all criminals,arrest criminal,-0.05,0,0,0.05,0.023443672857564456,0.0037287769326674416
2tEMdnVNApY,News helicopters are so afraid to zoom in and actually report the news.,news helicopter afraid zoom actually report news,-0.3,-1,0,0.3,0.022309428205686113,-0.001679858576788846
2tEMdnVNApY,المريض داخل الاسعاف ما وضعه ! 😢😢😢هل هناك مريض,,0.0,0,0,0.0,0.0,0.0
2tEMdnVNApY,No crime huh?!? 🇺🇸,crime huh,0.0,0,0,0.0,0.036545256832041656,0.029980164574179975
2tEMdnVNApY,"Suspect: 
“I Didn’t Kill My Wife!”",suspect didnt kill wife,0.0,0,0,0.0,0.02883512795292639,-0.010146590543032847
2tEMdnVNApY,"Says no views, but 16 👍👍👍 LOL",say view lol,0.8,1,0,-0.8,0.05993540129196575,-0.004783799073218825
2tEMdnVNApY,😢😢o m g everyday problem over over over 😮😮😮😮,g everyday problem,-0.2,-1,0,0.2,0.024612722031982573,0.005821577280504255
2tEMdnVNApY,Wow smh,wow smh,0.1,1,0,-0.1,0.015372470832092821,-0.00312840129754765
sS6CdvjnJjQ,Was there an ATM inside the SUVs?,atm inside suv,0.0,0,0,0.0,0.012112895878490184,-0.008341019736418799
A5HJ3tzyCbk,prayers ❤🙏🏽🙏🏽,prayer,0.0,0,0,0.0,0.01151784339826154,-0.004622507983601478
A5HJ3tzyCbk,Lord Wrap Thy Loving Arms Around The Family During Their Time Of Grievance My Sincere Condolences 💐,lord wrap thy loving arm around family time grievance sincere condolence,0.55,1,0,-0.55,0.06227422904107137,-0.005228479830424858
A5HJ3tzyCbk,These were two of the most wonderful people I've ever had the blessing to know.. My heart breaks for us and for their families and friends.,two wonderful people ever blessing know heart break u family friend,0.75,1,0,-0.75,0.13263381599105142,-0.023147560268668516
A5HJ3tzyCbk,god bless America 🇺🇸 🙏,god bless america,0.0,0,0,0.0,0.031472815087606694,0.00910620395239695
A5HJ3tzyCbk,The city needs to remove that tree and bush to promote visibility at that intersection.,city need remove tree bush promote visibility intersection,0.0,0,0,0.0,0.08824959932639118,0.03292746626204229
A5HJ3tzyCbk,"This stretch of road is a 4 lane highway with no separation for oncoming traffic, just a yellow line. This collision and these deaths were a known outcome for decades, but whoever made the decisions prioritized money over safety, in a town rolling in money. 

Follow the money on everyone involved in negligently failing to convert this highway into a divided highway like most others in the Chicago area, there’s a story here",stretch road lane highway separation oncoming traffic yellow line collision death known outcome decade whoever made decision prioritized money safety town rolling money follow money everyone involved negligently failing convert highway divided highway like others chicago area there story,0.25,1,2,3.75,0.139005856348301,0.06151225982263555
A5HJ3tzyCbk,😢🙏🙏🙏,,0.0,0,0,0.0,0.0,0.0
A5HJ3tzyCbk,Sad 😢,sad,-0.5,-1,0,0.5,0.03379032735009769,-0.008685473074094712
A5HJ3tzyCbk,"Trump’s America, this is what happens.",trump america happens,0.0,0,0,0.0,0.027506641929359272,0.01664885666482881
7Pk38-jFnKg,They was playing the music to loud,playing music loud,0.1,1,0,-0.1,0.01157832271999763,-0.0017875856046805322
7Pk38-jFnKg,Get fst for the driver,get fst driver,0.0,0,0,0.0,0.25929864114861356,-0.15000889410527743
7Pk38-jFnKg,so basically the cop lost control of his Cruiser 😂😂😂😂,basically cop lost control cruiser,0.0,0,0,0.0,0.04157335085971802,-0.00853746664325173
FRybgf-x8dw,Black women drive wild out there son. Yea mostly everyone needs to slow down.,black woman drive wild son yea mostly everyone need slow,-0.004444444444444457,0,0,0.004444444444444457,0.09065869262131952,-0.025490437410701245
FRybgf-x8dw,Many condolences,many condolence,0.5,1,0,-0.5,0.029704893458855047,-0.0013835122144999561
FRybgf-x8dw,"Cool crash , but as usual , caused by a women driver",cool crash usual caused woman driver,0.04999999999999999,0,1,1.95,0.09003280486915491,-0.062358038459592216
FRybgf-x8dw,Can't get in the car with everyone.  Dang they were young. That's crazy.,get car everyone dang young crazy,-0.25,-1,0,0.25,0.1882713714195375,-0.10876085307349825
FRybgf-x8dw,Yikes!,yikes,0.0,0,0,0.0,0.0,0.0
FRybgf-x8dw,I was trying to pass through 35th last night I had to go around through 39th street,trying pas th last night go around th street,0.0,0,0,0.0,0.09188206473145188,-0.007959344751920167
FRybgf-x8dw,Nobody uses STOP sign nor do they slow down as if it was YELLOW 😢,nobody us stop sign slow yellow,-0.15185185185185188,-1,0,0.15185185185185188,0.04795744574948295,-0.01845255994217218
FRybgf-x8dw,"Driving has been absolutely insane,  everyone is out of their minds..take a look at how many accidents, major one/fatalities just over the last 8 to 10 days, just locally on the expressways",driving absolutely insane everyone mind take look many accident major one fatality last day locally expressway,-0.0875,-1,1,2.0875,0.14996536880539094,-0.028327745855047118
FRybgf-x8dw,A lot of people drive fast next time just leave the damage cars so everybody can see what driving fast does,lot people drive fast next time leave damage car everybody see driving fast,0.13333333333333333,1,1,1.8666666666666667,0.20518615632307582,-0.0957176265423803
FRybgf-x8dw,Let’s party!,let party,0.0,0,0,0.0,0.029457726637827617,-0.0008626819860756453
FRybgf-x8dw,"_кто за рулём не матерится, тот за дорогой не следит(шутка)_",,0.0,0,0,0.0,0.0,0.0
FRybgf-x8dw,Probably illegals,probably illegals,0.0,0,0,0.0,0.025003431189896612,-0.0018091018383293448
FRybgf-x8dw,Lol,lol,0.8,1,0,-0.8,0.04999020010895424,-0.009805128074279624
9JEvOS2zC6k,Too many Sparkling Wiggles at this party.,many sparkling wiggle party,0.5,1,0,-0.5,0.026113153595988307,0.002490383675829641
9JEvOS2zC6k,Hey y'all should be used to it by now if you can't get rid rid of the problem get even,hey used get rid rid problem get even,0.0,0,0,0.0,0.15288935622494307,-0.03280830885899866
9JEvOS2zC6k,Baby splat..,baby splat,0.0,0,0,0.0,0.01600003071659657,-0.006291870533367119
9JEvOS2zC6k,just Schett being Schett....not out of February yet...... 52 people killed already....,schett schett february yet people killed already,-0.2,-1,0,0.2,0.10332460284940609,-0.012576478898131226
9JEvOS2zC6k,Happy Black History Month!!,happy black history month,0.2697916666666667,1,0,-0.2697916666666667,0.03981969399055972,0.004229272401975586
9JEvOS2zC6k,"LMFAO!  and somehow, they'll blame this on ICE.",lmfao somehow blame ice,0.0,0,0,0.0,0.03200854694900423,0.0070940383890207605
9JEvOS2zC6k,Where is the mayor?,mayor,0.0,0,0,0.0,0.024765349245251457,0.030466507861320755
9JEvOS2zC6k,Man but we have a helicopter chasing cars on the shoulder making money on tickets but not a chopper in the hoods lmao fucking Chicago and not just that bring the national guard for the immigrants but not the hoods lmao man they funny out there no cap,man helicopter chasing car shoulder making money ticket chopper hood lmao fucking chicago bring national guard immigrant hood lmao man funny cap,0.2125,1,0,-0.2125,0.13182138349338876,0.08010670184455734
9JEvOS2zC6k,But they’re worried about ice,theyre worried ice,0.0,0,0,0.0,0.026140978428636188,0.006145146187776015
9JEvOS2zC6k,"I agree with the uncle,these young men doing these things don't care.He's a decent working class man in my generation,things are getting worse and worse.",agree uncle young men thing care decent working class man generation thing getting worse worse,-0.13333333333333336,-1,0,0.13333333333333336,0.05976373984290589,0.002718850435336176
9JEvOS2zC6k,He probably ran his mouth and got what he wanted.. couldn't handle all that clout!! He overdose on clout,probably ran mouth got wanted handle clout overdose clout,0.0,0,0,0.0,0.05674160305555799,-0.025077193065421867
9JEvOS2zC6k,Tom and kristi are you guys deporting this criminals,tom kristi guy deporting criminal,0.0,0,0,0.0,0.0726566267722855,0.000782066591591123
9JEvOS2zC6k,GTA,gta,0.0,0,0,0.0,0.017080582568558676,0.0010368003316816167
9JEvOS2zC6k,Happy fatigue-R month!,happy fatigue r month,1.0,1,0,-1.0,0.011223041777951203,0.0012102389152623847
9JEvOS2zC6k,It was ICE... like wtf.,ice like wtf,-0.5,-1,0,0.5,0.16442964374398006,-0.04769884341505963
9JEvOS2zC6k,WOW GREAT ENTERTAINMENT FOR NORMAL PEOPLE SORRY FOR THE BABY BUT SHE HANGS WITH BAD PEOPLE OH WEll,wow great entertainment normal people sorry baby hang bad people oh well,-0.02999999999999996,0,1,2.03,0.1618210928425073,-0.009957267776900902
9JEvOS2zC6k,"We've seen the video, it's not random shooting.",seen video random shooting,0.25,1,0,-0.25,0.038932047182511254,0.009226435836348112
9JEvOS2zC6k,No one is safe these days because the law doesn't care how many people die as long as it's not one of their kids,one safe day law care many people die long one kid,0.31666666666666665,1,0,-0.31666666666666665,0.17679258730360906,0.00018362234770523487
9JEvOS2zC6k,How is the city responsible 😮it’s the people and families who knows their relatives are killers😮people know who did it but will keep quiet 😮😮 they will say minded my own business,city responsible people family know relative killerspeople know keep quiet say minded business,0.26666666666666666,1,0,-0.26666666666666666,0.17174766758163482,0.00670806955347083
9JEvOS2zC6k,Keep voting for democrats 😂,keep voting democrat,0.0,0,0,0.0,0.0245318322178771,-0.0006758463983384442
9JEvOS2zC6k,Was it a Bullet proof car ?,bullet proof car,0.0,0,0,0.0,0.2614821090025588,-0.2504900591680944
9JEvOS2zC6k,"The most disappointing thing for a lot of people is that the suspects were black, & not white supremacists. Now they have no one to outwardly blame.",disappointing thing lot people suspect black white supremacist one outwardly blame,-0.06666666666666665,-1,0,0.06666666666666665,0.1613131064230674,-0.01677908811096878
9JEvOS2zC6k,Nothing new. These people enjoy killing each other. They can't get along. In about 20 years they would have killed off so many people the cites maybe safe .,nothing new people enjoy killing get along year would killed many people cite maybe safe,0.2018939393939394,1,0,-0.2018939393939394,0.21152396916424998,-0.020929503305360322
9JEvOS2zC6k,Pastor/Godfather???! FOH U just looking for clout!! Grown ass clown!!,pastor godfather foh u looking clout grown as clown,0.0,0,0,0.0,0.01944365998458827,-0.0011444348557419738
9JEvOS2zC6k,Johnson was multitasking.  This is just another day in Chicago.,johnson multitasking another day chicago,0.0,0,0,0.0,0.17322225220492343,0.32126131280781633
9JEvOS2zC6k,Send in Ice!!,send ice,0.0,0,0,0.0,0.025871871180858506,0.006836993248739822
9JEvOS2zC6k,"The best thing to do if able and depending on where you live is to move out of Chicago because a bullet knows no one and cops jobs isn't to stop crime. That's insane. Cops can't be everywhere. They want to make it home safely and collect their paychecks. One thing for sure too is that folks don't gun down people for no reason. It's unfortunate that innocent lives are taken and people aren't taught to deal with conflict in a reasonable matter. I like Chicago but, moved out 05 years ago and I'll never return.",best thing able depending live move chicago bullet know one cop job stop crime insane cop everywhere want make home safely collect paycheck one thing sure folk gun people reason unfortunate innocent life taken people taught deal conflict reasonable matter like chicago moved year ago never return,0.16808080808080805,1,0,-0.16808080808080805,0.32243039171751403,0.14933197999502557
